date,precipitation,city,quarter,year,month,cumulative_month,cumulative_quarter
2021-05-05,0.101,New York City,2,2021,5,16,5
2021-05-06,0.20800000000000002,New York City,2,2021,5,16,5
2021-05-07,0.0018181818181818182,New York City,2,2021,5,16,5
2021-05-08,0.009,New York City,2,2021,5,16,5
2021-05-09,0.16499999999999998,New York City,2,2021,5,16,5
2021-05-10,0.4645454545454546,New York City,2,2021,5,16,5
2021-05-11,0.005454545454545455,New York City,2,2021,5,16,5
2021-05-12,0.0,New York City,2,2021,5,16,5
2021-05-13,0.0,New York City,2,2021,5,16,5
2021-05-14,0.0,New York City,2,2021,5,16,5
2021-05-15,0.0,New York City,2,2021,5,16,5
2021-05-16,0.0009090909090909091,New York City,2,2021,5,16,5
2021-05-17,0.004545454545454546,New York City,2,2021,5,16,5
2021-05-18,0.0008333333333333334,New York City,2,2021,5,16,5
2021-05-19,0.0,New York City,2,2021,5,16,5
2021-05-20,0.0,New York City,2,2021,5,16,5
2021-05-21,0.0,New York City,2,2021,5,16,5
2021-05-22,0.0,New York City,2,2021,5,16,5
2021-05-23,0.0,New York City,2,2021,5,16,5
2021-05-24,0.0,New York City,2,2021,5,16,5
2021-05-25,0.0,New York City,2,2021,5,16,5
2021-05-26,0.04727272727272727,New York City,2,2021,5,16,5
2021-05-27,0.16909090909090907,New York City,2,2021,5,16,5
2021-05-28,0.2608333333333333,New York City,2,2021,5,16,5
2021-05-29,1.3909090909090909,New York City,2,2021,5,16,5
2021-05-30,0.6344444444444445,New York City,2,2021,5,16,5
2021-05-31,0.6227272727272728,New York City,2,2021,5,16,5
2021-06-01,0.005,New York City,2,2021,6,17,5
2021-06-02,0.0,New York City,2,2021,6,17,5
2021-06-03,0.07916666666666668,New York City,2,2021,6,17,5
2021-06-04,0.3466666666666667,New York City,2,2021,6,17,5
2021-06-05,0.23200000000000004,New York City,2,2021,6,17,5
2021-06-06,0.0,New York City,2,2021,6,17,5
2021-06-07,0.007000000000000001,New York City,2,2021,6,17,5
2021-06-08,0.1525,New York City,2,2021,6,17,5
2021-06-09,0.38727272727272727,New York City,2,2021,6,17,5
2021-06-10,0.001,New York City,2,2021,6,17,5
2021-06-11,0.0,New York City,2,2021,6,17,5
2021-06-12,0.0009090909090909091,New York City,2,2021,6,17,5
2021-06-13,0.001,New York City,2,2021,6,17,5
2021-06-14,0.05454545454545454,New York City,2,2021,6,17,5
2021-06-15,0.08583333333333333,New York City,2,2021,6,17,5
2021-06-16,0.0,New York City,2,2021,6,17,5
2021-06-17,0.0,New York City,2,2021,6,17,5
2021-06-18,0.0,New York City,2,2021,6,17,5
2021-06-19,0.060000000000000005,New York City,2,2021,6,17,5
2021-06-20,0.23307692307692307,New York City,2,2021,6,17,5
2021-06-21,0.04692307692307692,New York City,2,2021,6,17,5
2021-06-22,0.08833333333333333,New York City,2,2021,6,17,5
2021-06-23,0.26166666666666666,New York City,2,2021,6,17,5
2021-06-24,0.0015384615384615385,New York City,2,2021,6,17,5
2021-06-25,0.007692307692307693,New York City,2,2021,6,17,5
2021-06-26,0.005384615384615385,New York City,2,2021,6,17,5
2021-06-27,0.006923076923076922,New York City,2,2021,6,17,5
2021-06-28,0.0,New York City,2,2021,6,17,5
2021-06-29,0.0,New York City,2,2021,6,17,5
2021-06-30,0.0625,New York City,2,2021,6,17,5
2021-07-01,0.2969230769230769,New York City,3,2021,7,18,6
2021-07-02,0.8376923076923077,New York City,3,2021,7,18,6
2021-07-03,0.8523076923076923,New York City,3,2021,7,18,6
2021-07-04,0.34076923076923077,New York City,3,2021,7,18,6
2021-07-05,0.006153846153846154,New York City,3,2021,7,18,6
2021-07-06,0.105,New York City,3,2021,7,18,6
2021-07-07,0.2576923076923077,New York City,3,2021,7,18,6
2021-07-08,0.23857142857142857,New York City,3,2021,7,18,6
2021-07-09,2.3664285714285715,New York City,3,2021,7,18,6
2021-07-10,0.6021428571428571,New York City,3,2021,7,18,6
2021-07-11,0.007857142857142858,New York City,3,2021,7,18,6
2021-07-12,0.22642857142857142,New York City,3,2021,7,18,6
2021-07-13,0.11692307692307692,New York City,3,2021,7,18,6
2021-07-14,0.01,New York City,3,2021,7,18,6
2021-07-15,0.0014285714285714286,New York City,3,2021,7,18,6
2021-07-16,0.0,New York City,3,2021,7,18,6
2021-07-17,0.10833333333333334,New York City,3,2021,7,18,6
2021-07-18,0.24769230769230768,New York City,3,2021,7,18,6
2021-07-19,0.014166666666666668,New York City,3,2021,7,18,6
2021-07-20,0.01769230769230769,New York City,3,2021,7,18,6
2021-07-21,0.07615384615384616,New York City,3,2021,7,18,6
2021-07-22,0.12692307692307692,New York City,3,2021,7,18,6
2021-07-23,0.008461538461538461,New York City,3,2021,7,18,6
2021-07-24,0.008461538461538461,New York City,3,2021,7,18,6
2021-07-25,0.2784615384615385,New York City,3,2021,7,18,6
2021-07-26,0.7142857142857143,New York City,3,2021,7,18,6
2021-07-27,0.005,New York City,3,2021,7,18,6
2021-07-28,0.1842857142857143,New York City,3,2021,7,18,6
2021-07-29,0.07230769230769231,New York City,3,2021,7,18,6
2021-07-30,0.20642857142857143,New York City,3,2021,7,18,6
2021-07-31,0.002142857142857143,New York City,3,2021,7,18,6
2021-08-01,0.009285714285714286,New York City,3,2021,8,19,6
2021-08-02,0.04357142857142857,New York City,3,2021,8,19,6
2021-08-03,0.0016666666666666668,New York City,3,2021,8,19,6
2021-08-04,0.0,New York City,3,2021,8,19,6
2021-08-05,0.01076923076923077,New York City,3,2021,8,19,6
2021-08-06,0.0025,New York City,3,2021,8,19,6
2021-08-07,0.0,New York City,3,2021,8,19,6
2021-08-08,0.28153846153846157,New York City,3,2021,8,19,6
2021-08-09,0.4815384615384615,New York City,3,2021,8,19,6
2021-08-10,0.1907142857142857,New York City,3,2021,8,19,6
2021-08-11,0.16999999999999998,New York City,3,2021,8,19,6
2021-08-12,0.1076923076923077,New York City,3,2021,8,19,6
2021-08-13,0.0071428571428571435,New York City,3,2021,8,19,6
2021-08-14,0.0007142857142857143,New York City,3,2021,8,19,6
2021-08-15,0.0007142857142857143,New York City,3,2021,8,19,6
2021-08-16,0.0,New York City,3,2021,8,19,6
2021-08-17,0.0,New York City,3,2021,8,19,6
2021-08-18,0.0,New York City,3,2021,8,19,6
2021-08-19,0.2323076923076923,New York City,3,2021,8,19,6
2021-08-20,0.0014285714285714286,New York City,3,2021,8,19,6
2021-08-21,0.5407692307692308,New York City,3,2021,8,19,6
2021-08-22,1.8008333333333333,New York City,3,2021,8,19,6
2021-08-23,2.795,New York City,3,2021,8,19,6
2021-08-24,0.38083333333333336,New York City,3,2021,8,19,6
2021-08-25,0.0,New York City,3,2021,8,19,6
2021-08-26,0.0,New York City,3,2021,8,19,6
2021-08-27,0.05846153846153846,New York City,3,2021,8,19,6
2021-08-28,0.5176923076923077,New York City,3,2021,8,19,6
2021-08-29,0.16999999999999998,New York City,3,2021,8,19,6
2021-08-30,0.02153846153846154,New York City,3,2021,8,19,6
2021-08-31,0.0025,New York City,3,2021,8,19,6
2021-09-01,0.9246153846153846,New York City,3,2021,9,20,6
2021-09-02,4.2446153846153845,New York City,3,2021,9,20,6
2021-09-03,0.0007142857142857143,New York City,3,2021,9,20,6
2021-09-04,0.0,New York City,3,2021,9,20,6
2021-09-05,0.006153846153846154,New York City,3,2021,9,20,6
2021-09-06,0.05142857142857143,New York City,3,2021,9,20,6
2021-09-07,0.0,New York City,3,2021,9,20,6
2021-09-08,0.0,New York City,3,2021,9,20,6
2021-09-09,0.17857142857142858,New York City,3,2021,9,20,6
2021-09-10,0.1685714285714286,New York City,3,2021,9,20,6
2021-09-11,0.002142857142857143,New York City,3,2021,9,20,6
2021-09-12,0.0,New York City,3,2021,9,20,6
2021-09-13,0.024285714285714282,New York City,3,2021,9,20,6
2021-09-14,0.05714285714285715,New York City,3,2021,9,20,6
2021-09-15,0.0014285714285714286,New York City,3,2021,9,20,6
2021-09-16,0.01,New York City,3,2021,9,20,6
2021-09-17,0.0064285714285714285,New York City,3,2021,9,20,6
2021-09-18,0.022307692307692306,New York City,3,2021,9,20,6
2021-09-19,0.0023076923076923075,New York City,3,2021,9,20,6
2021-09-20,0.0,New York City,3,2021,9,20,6
2021-09-21,0.008571428571428572,New York City,3,2021,9,20,6
2021-09-22,0.02428571428571429,New York City,3,2021,9,20,6
2021-09-23,0.17500000000000002,New York City,3,2021,9,20,6
2021-09-24,1.499285714285714,New York City,3,2021,9,20,6
2021-09-25,0.0071428571428571435,New York City,3,2021,9,20,6
2021-09-26,0.0,New York City,3,2021,9,20,6
2021-09-27,0.0,New York City,3,2021,9,20,6
2021-09-28,0.03071428571428572,New York City,3,2021,9,20,6
2021-09-29,0.11153846153846153,New York City,3,2021,9,20,6
2021-09-30,0.0008333333333333334,New York City,3,2021,9,20,6
2021-10-01,0.0,New York City,4,2021,10,21,7
2021-10-02,0.0,New York City,4,2021,10,21,7
2021-10-03,0.0,New York City,4,2021,10,21,7
2021-10-04,0.06909090909090909,New York City,4,2021,10,21,7
2021-10-05,0.11153846153846153,New York City,4,2021,10,21,7
2021-10-06,0.011538461538461537,New York City,4,2021,10,21,7
2021-10-07,0.0025,New York City,4,2021,10,21,7
2021-10-08,0.0,New York City,4,2021,10,21,7
2021-10-09,0.0,New York City,4,2021,10,21,7
2021-10-10,0.049999999999999996,New York City,4,2021,10,21,7
2021-10-11,0.09500000000000001,New York City,4,2021,10,21,7
2021-10-12,0.0,New York City,4,2021,10,21,7
2021-10-13,0.0,New York City,4,2021,10,21,7
2021-10-14,0.0008333333333333334,New York City,4,2021,10,21,7
2021-10-15,0.0,New York City,4,2021,10,21,7
2021-10-16,0.05454545454545454,New York City,4,2021,10,21,7
2021-10-17,0.17166666666666666,New York City,4,2021,10,21,7
2021-10-18,0.019230769230769232,New York City,4,2021,10,21,7
2021-10-19,0.003076923076923077,New York City,4,2021,10,21,7
2021-10-20,0.0007692307692307692,New York City,4,2021,10,21,7
2021-10-21,0.0,New York City,4,2021,10,21,7
2021-10-22,0.0,New York City,4,2021,10,21,7
2021-10-23,0.015000000000000001,New York City,4,2021,10,21,7
2021-10-24,0.038571428571428576,New York City,4,2021,10,21,7
2021-10-25,0.09357142857142857,New York City,4,2021,10,21,7
2021-10-26,2.1128571428571425,New York City,4,2021,10,21,7
2021-10-27,2.027857142857143,New York City,4,2021,10,21,7
2021-10-28,0.005714285714285714,New York City,4,2021,10,21,7
2021-10-29,0.09249999999999999,New York City,4,2021,10,21,7
2021-10-30,0.43153846153846154,New York City,4,2021,10,21,7
2021-10-31,0.1676923076923077,New York City,4,2021,10,21,7
2021-11-01,0.00923076923076923,New York City,4,2021,11,22,7
2021-11-02,0.003076923076923077,New York City,4,2021,11,22,7
2021-11-03,0.015000000000000001,New York City,4,2021,11,22,7
2021-11-04,0.0007142857142857143,New York City,4,2021,11,22,7
2021-11-05,0.0,New York City,4,2021,11,22,7
2021-11-06,0.0,New York City,4,2021,11,22,7
2021-11-07,0.0,New York City,4,2021,11,22,7
2021-11-08,0.0,New York City,4,2021,11,22,7
2021-11-09,0.0,New York City,4,2021,11,22,7
2021-11-10,0.0,New York City,4,2021,11,22,7
2021-11-11,0.0007142857142857143,New York City,4,2021,11,22,7
2021-11-12,0.09,New York City,4,2021,11,22,7
2021-11-13,0.42928571428571427,New York City,4,2021,11,22,7
2021-11-14,0.1758333333333333,New York City,4,2021,11,22,7
2021-11-15,0.04076923076923077,New York City,4,2021,11,22,7
2021-11-16,0.005714285714285714,New York City,4,2021,11,22,7
2021-11-17,0.0,New York City,4,2021,11,22,7
2021-11-18,0.012142857142857141,New York City,4,2021,11,22,7
2021-11-19,0.115,New York City,4,2021,11,22,7
2021-11-20,0.0007142857142857143,New York City,4,2021,11,22,7
2021-11-21,0.0007142857142857143,New York City,4,2021,11,22,7
2021-11-22,0.07571428571428572,New York City,4,2021,11,22,7
2021-11-23,0.013571428571428571,New York City,4,2021,11,22,7
2021-11-24,0.0,New York City,4,2021,11,22,7
2021-11-25,0.0008333333333333334,New York City,4,2021,11,22,7
2021-11-26,0.13384615384615384,New York City,4,2021,11,22,7
2021-11-27,0.03230769230769231,New York City,4,2021,11,22,7
2021-11-28,0.0015384615384615385,New York City,4,2021,11,22,7
2021-11-29,0.0015384615384615385,New York City,4,2021,11,22,7
2021-11-30,0.0,New York City,4,2021,11,22,7
2021-12-01,0.0007142857142857143,New York City,4,2021,12,23,7
2021-12-02,0.038571428571428576,New York City,4,2021,12,23,7
2021-12-03,0.00923076923076923,New York City,4,2021,12,23,7
2021-12-04,0.0,New York City,4,2021,12,23,7
2021-12-05,0.0,New York City,4,2021,12,23,7
2021-12-06,0.3261538461538462,New York City,4,2021,12,23,7
2021-12-07,0.05692307692307692,New York City,4,2021,12,23,7
2021-12-08,0.012307692307692308,New York City,4,2021,12,23,7
2021-12-09,0.030000000000000002,New York City,4,2021,12,23,7
2021-12-10,0.0038461538461538464,New York City,4,2021,12,23,7
2021-12-11,0.09076923076923078,New York City,4,2021,12,23,7
2021-12-12,0.08846153846153845,New York City,4,2021,12,23,7
2021-12-13,0.0007142857142857143,New York City,4,2021,12,23,7
2021-12-14,0.0007692307692307692,New York City,4,2021,12,23,7
2021-12-15,0.0,New York City,4,2021,12,23,7
2021-12-16,0.012307692307692308,New York City,4,2021,12,23,7
2021-12-17,0.0,New York City,4,2021,12,23,7
2021-12-18,0.03142857142857143,New York City,4,2021,12,23,7
2021-12-19,0.10142857142857142,New York City,4,2021,12,23,7
2021-12-20,0.0,New York City,4,2021,12,23,7
2021-12-21,0.0014285714285714286,New York City,4,2021,12,23,7
2021-12-22,0.1523076923076923,New York City,4,2021,12,23,7
2021-12-23,0.007692307692307693,New York City,4,2021,12,23,7
2021-12-24,0.02642857142857143,New York City,4,2021,12,23,7
2021-12-25,0.08166666666666667,New York City,4,2021,12,23,7
2021-12-26,0.10583333333333333,New York City,4,2021,12,23,7
2021-12-27,0.011538461538461537,New York City,4,2021,12,23,7
2021-12-28,0.09166666666666667,New York City,4,2021,12,23,7
2021-12-29,0.21833333333333335,New York City,4,2021,12,23,7
2021-12-30,0.06166666666666667,New York City,4,2021,12,23,7
2021-12-31,0.015,New York City,4,2021,12,23,7
2022-01-01,0.2941666666666667,New York City,1,2022,1,24,8
2022-01-02,0.6341666666666667,New York City,1,2022,1,24,8
2022-01-03,0.00923076923076923,New York City,1,2022,1,24,8
2022-01-04,0.0,New York City,1,2022,1,24,8
2022-01-05,0.098,New York City,1,2022,1,24,8
2022-01-06,0.129,New York City,1,2022,1,24,8
2022-01-07,0.3981818181818182,New York City,1,2022,1,24,8
2022-01-08,0.017272727272727273,New York City,1,2022,1,24,8
2022-01-09,0.022727272727272728,New York City,1,2022,1,24,8
2022-01-10,0.08692307692307691,New York City,1,2022,1,24,8
2022-01-11,0.0,New York City,1,2022,1,24,8
2022-01-12,0.0,New York City,1,2022,1,24,8
2022-01-13,0.0,New York City,1,2022,1,24,8
2022-01-14,0.0,New York City,1,2022,1,24,8
2022-01-15,0.0,New York City,1,2022,1,24,8
2022-01-16,0.09818181818181819,New York City,1,2022,1,24,8
2022-01-17,1.4418181818181817,New York City,1,2022,1,24,8
2022-01-18,0.015,New York City,1,2022,1,24,8
2022-01-19,0.0,New York City,1,2022,1,24,8
2022-01-20,0.19166666666666665,New York City,1,2022,1,24,8
2022-01-21,0.1,New York City,1,2022,1,24,8
2022-01-22,0.0,New York City,1,2022,1,24,8
2022-01-23,0.0033333333333333335,New York City,1,2022,1,24,8
2022-01-24,0.009166666666666667,New York City,1,2022,1,24,8
2022-01-25,0.005,New York City,1,2022,1,24,8
2022-01-26,0.0,New York City,1,2022,1,24,8
2022-01-27,0.0,New York City,1,2022,1,24,8
2022-01-28,0.02076923076923077,New York City,1,2022,1,24,8
2022-01-29,0.4744444444444444,New York City,1,2022,1,24,8
2022-01-30,0.14142857142857143,New York City,1,2022,1,24,8
2022-01-31,0.0,New York City,1,2022,1,24,8
2022-02-01,0.0,New York City,1,2022,2,25,8
2022-02-02,0.0,New York City,1,2022,2,25,8
2022-02-03,0.09384615384615384,New York City,1,2022,2,25,8
2022-02-04,0.6316666666666667,New York City,1,2022,2,25,8
2022-02-05,0.3518181818181818,New York City,1,2022,2,25,8
2022-02-06,0.0,New York City,1,2022,2,25,8
2022-02-07,0.05900000000000001,New York City,1,2022,2,25,8
2022-02-08,0.259,New York City,1,2022,2,25,8
2022-02-09,0.0,New York City,1,2022,2,25,8
2022-02-10,0.0008333333333333334,New York City,1,2022,2,25,8
2022-02-11,0.0,New York City,1,2022,2,25,8
2022-02-12,0.0,New York City,1,2022,2,25,8
2022-02-13,0.152,New York City,1,2022,2,25,8
2022-02-14,0.047,New York City,1,2022,2,25,8
2022-02-15,0.0,New York City,1,2022,2,25,8
2022-02-16,0.0,New York City,1,2022,2,25,8
2022-02-17,0.06666666666666667,New York City,1,2022,2,25,8
2022-02-18,0.5808333333333333,New York City,1,2022,2,25,8
2022-02-19,0.02,New York City,1,2022,2,25,8
2022-02-20,0.00818181818181818,New York City,1,2022,2,25,8
2022-02-21,0.0,New York City,1,2022,2,25,8
2022-02-22,0.04583333333333334,New York City,1,2022,2,25,8
2022-02-23,0.22416666666666665,New York City,1,2022,2,25,8
2022-02-24,0.0008333333333333334,New York City,1,2022,2,25,8
2022-02-25,0.5811111111111111,New York City,1,2022,2,25,8
2022-02-26,0.20299999999999999,New York City,1,2022,2,25,8
2022-02-27,0.0025,New York City,1,2022,2,25,8
2022-02-28,0.0,New York City,1,2022,2,25,8
2022-03-01,0.0,New York City,1,2022,3,26,8
2022-03-02,0.004166666666666667,New York City,1,2022,3,26,8
2022-03-03,0.051000000000000004,New York City,1,2022,3,26,8
2022-03-04,0.0,New York City,1,2022,3,26,8
2022-03-05,0.0,New York City,1,2022,3,26,8
2022-03-06,0.012499999999999999,New York City,1,2022,3,26,8
2022-03-07,0.07583333333333334,New York City,1,2022,3,26,8
2022-03-08,0.063,New York City,1,2022,3,26,8
2022-03-09,0.1375,New York City,1,2022,3,26,8
2022-03-10,0.44416666666666665,New York City,1,2022,3,26,8
2022-03-11,0.002,New York City,1,2022,3,26,8
2022-03-12,0.172,New York City,1,2022,3,26,8
2022-03-13,0.346,New York City,1,2022,3,26,8
2022-03-14,0.00818181818181818,New York City,1,2022,3,26,8
2022-03-15,0.0,New York City,1,2022,3,26,8
2022-03-16,0.002727272727272727,New York City,1,2022,3,26,8
2022-03-17,0.023,New York City,1,2022,3,26,8
2022-03-18,0.11000000000000001,New York City,1,2022,3,26,8
2022-03-19,0.04888888888888889,New York City,1,2022,3,26,8
2022-03-20,0.155,New York City,1,2022,3,26,8
2022-03-21,0.001,New York City,1,2022,3,26,8
2022-03-22,0.0,New York City,1,2022,3,26,8
2022-03-23,0.014000000000000002,New York City,1,2022,3,26,8
2022-03-24,0.5800000000000001,New York City,1,2022,3,26,8
2022-03-25,0.442,New York City,1,2022,3,26,8
2022-03-26,0.005,New York City,1,2022,3,26,8
2022-03-27,0.04454545454545455,New York City,1,2022,3,26,8
2022-03-28,0.0,New York City,1,2022,3,26,8
2022-03-29,0.0,New York City,1,2022,3,26,8
2022-03-30,0.0,New York City,1,2022,3,26,8
2022-03-31,0.016000000000000004,New York City,1,2022,3,26,8
2022-04-01,0.49000000000000005,New York City,2,2022,4,27,9
2022-04-02,0.009,New York City,2,2022,4,27,9
2022-04-03,0.024,New York City,2,2022,4,27,9
2022-04-04,0.09111111111111111,New York City,2,2022,4,27,9
2022-04-05,0.013333333333333332,New York City,2,2022,4,27,9
2022-04-06,0.34700000000000003,New York City,2,2022,4,27,9
2022-04-07,0.315,New York City,2,2022,4,27,9
2022-04-08,0.87,New York City,2,2022,4,27,9
2022-04-09,0.02666666666666667,New York City,2,2022,4,27,9
2022-04-10,0.03222222222222222,New York City,2,2022,4,27,9
2022-04-11,0.0011111111111111111,New York City,2,2022,4,27,9
2022-04-12,0.017777777777777778,New York City,2,2022,4,27,9
2022-04-13,0.034999999999999996,New York City,2,2022,4,27,9
2022-04-14,0.015,New York City,2,2022,4,27,9
2022-04-15,0.08499999999999999,New York City,2,2022,4,27,9
2022-04-16,0.034,New York City,2,2022,4,27,9
2022-04-17,0.10600000000000001,New York City,2,2022,4,27,9
2022-04-18,0.251,New York City,2,2022,4,27,9
2022-04-19,1.42,New York City,2,2022,4,27,9
2022-04-20,0.004,New York City,2,2022,4,27,9
2022-04-21,0.0,New York City,2,2022,4,27,9
2022-04-22,0.0,New York City,2,2022,4,27,9
2022-04-23,0.0,New York City,2,2022,4,27,9
2022-04-24,0.001,New York City,2,2022,4,27,9
2022-04-25,0.0,New York City,2,2022,4,27,9
2022-04-26,0.01,New York City,2,2022,4,27,9
2022-04-27,0.045,New York City,2,2022,4,27,9
2022-04-28,0.0,New York City,2,2022,4,27,9
2022-04-29,0.0,New York City,2,2022,4,27,9
2022-04-30,0.0,New York City,2,2022,4,27,9
2022-05-01,0.0,New York City,2,2022,5,28,9
2022-05-02,0.22090909090909092,New York City,2,2022,5,28,9
2022-05-03,0.06799999999999999,New York City,2,2022,5,28,9
2022-05-04,0.053636363636363635,New York City,2,2022,5,28,9
2022-05-05,0.026363636363636363,New York City,2,2022,5,28,9
2022-05-06,0.16727272727272727,New York City,2,2022,5,28,9
2022-05-07,0.966,New York City,2,2022,5,28,9
2022-05-08,0.6572727272727273,New York City,2,2022,5,28,9
2022-05-09,0.004545454545454546,New York City,2,2022,5,28,9
2022-05-10,0.0,New York City,2,2022,5,28,9
2022-05-11,0.0,New York City,2,2022,5,28,9
2022-05-12,0.0,New York City,2,2022,5,28,9
2022-05-13,0.009,New York City,2,2022,5,28,9
2022-05-14,0.062,New York City,2,2022,5,28,9
2022-05-15,0.12,New York City,2,2022,5,28,9
2022-05-16,0.027000000000000003,New York City,2,2022,5,28,9
2022-05-17,0.093,New York City,2,2022,5,28,9
2022-05-18,0.0009090909090909091,New York City,2,2022,5,28,9
2022-05-19,0.7145454545454546,New York City,2,2022,5,28,9
2022-05-20,0.16099999999999998,New York City,2,2022,5,28,9
2022-05-21,0.24666666666666665,New York City,2,2022,5,28,9
2022-05-22,0.0011111111111111111,New York City,2,2022,5,28,9
2022-05-23,0.03888888888888889,New York City,2,2022,5,28,9
2022-05-24,0.001,New York City,2,2022,5,28,9
2022-05-25,0.0,New York City,2,2022,5,28,9
2022-05-26,0.0009090909090909091,New York City,2,2022,5,28,9
2022-05-27,0.04363636363636363,New York City,2,2022,5,28,9
2022-05-28,0.4345454545454545,New York City,2,2022,5,28,9
2022-05-29,0.3336363636363636,New York City,2,2022,5,28,9
2022-05-30,0.0,New York City,2,2022,5,28,9
2022-05-31,0.0,New York City,2,2022,5,28,9
2022-06-01,0.26363636363636367,New York City,2,2022,6,29,9
2022-06-02,0.7890909090909091,New York City,2,2022,6,29,9
2022-06-03,0.325,New York City,2,2022,6,29,9
2022-06-04,0.002,New York City,2,2022,6,29,9
2022-06-05,0.0,New York City,2,2022,6,29,9
2022-06-06,0.0,New York City,2,2022,6,29,9
2022-06-07,0.014000000000000002,New York City,2,2022,6,29,9
2022-06-08,0.1081818181818182,New York City,2,2022,6,29,9
2022-06-09,0.7609090909090909,New York City,2,2022,6,29,9
2022-06-10,0.0,New York City,2,2022,6,29,9
2022-06-11,0.0,New York City,2,2022,6,29,9
2022-06-12,0.023636363636363636,New York City,2,2022,6,29,9
2022-06-13,0.2772727272727273,New York City,2,2022,6,29,9
2022-06-14,0.0018181818181818182,New York City,2,2022,6,29,9
2022-06-15,0.0,New York City,2,2022,6,29,9
2022-06-16,0.137,New York City,2,2022,6,29,9
2022-06-17,0.1,New York City,2,2022,6,29,9
2022-06-18,0.006666666666666666,New York City,2,2022,6,29,9
2022-06-19,0.0011111111111111111,New York City,2,2022,6,29,9
2022-06-20,0.0,New York City,2,2022,6,29,9
2022-06-21,0.008,New York City,2,2022,6,29,9
2022-06-22,0.136,New York City,2,2022,6,29,9
2022-06-23,0.069,New York City,2,2022,6,29,9
2022-06-24,0.043,New York City,2,2022,6,29,9
2022-06-25,0.001,New York City,2,2022,6,29,9
2022-06-26,0.0,New York City,2,2022,6,29,9
2022-06-27,0.16499999999999998,New York City,2,2022,6,29,9
2022-06-28,0.26999999999999996,New York City,2,2022,6,29,9
2022-06-29,0.0,New York City,2,2022,6,29,9
2022-06-30,0.0,New York City,2,2022,6,29,9
2022-07-01,0.0,New York City,3,2022,7,30,10
2022-07-02,0.03222222222222223,New York City,3,2022,7,30,10
2022-07-03,0.006,New York City,3,2022,7,30,10
2022-07-04,0.0,New York City,3,2022,7,30,10
2022-07-05,0.011,New York City,3,2022,7,30,10
2022-07-06,0.031,New York City,3,2022,7,30,10
2022-07-07,0.001,New York City,3,2022,7,30,10
2022-07-08,0.045454545454545456,New York City,3,2022,7,30,10
2022-07-09,0.02,New York City,3,2022,7,30,10
2022-07-10,0.0,New York City,3,2022,7,30,10
2022-07-11,0.0,New York City,3,2022,7,30,10
2022-07-12,0.0,New York City,3,2022,7,30,10
2022-07-13,0.005454545454545454,New York City,3,2022,7,30,10
2022-07-14,0.0009090909090909091,New York City,3,2022,7,30,10
2022-07-15,0.023636363636363636,New York City,3,2022,7,30,10
2022-07-16,0.11300000000000002,New York City,3,2022,7,30,10
2022-07-17,0.309,New York City,3,2022,7,30,10
2022-07-18,0.23000000000000004,New York City,3,2022,7,30,10
2022-07-19,1.1700000000000002,New York City,3,2022,7,30,10
2022-07-20,0.0,New York City,3,2022,7,30,10
2022-07-21,0.039,New York City,3,2022,7,30,10
2022-07-22,0.29000000000000004,New York City,3,2022,7,30,10
2022-07-23,0.005,New York City,3,2022,7,30,10
2022-07-24,0.0,New York City,3,2022,7,30,10
2022-07-25,0.15000000000000002,New York City,3,2022,7,30,10
2022-07-26,0.148,New York City,3,2022,7,30,10
2022-07-27,0.0,New York City,3,2022,7,30,10
2022-07-28,0.135,New York City,3,2022,7,30,10
2022-07-29,0.01,New York City,3,2022,7,30,10
2022-07-30,0.006,New York City,3,2022,7,30,10
2022-07-31,0.0,New York City,3,2022,7,30,10
2022-08-01,0.298,New York City,3,2022,8,31,10
2022-08-02,0.02181818181818182,New York City,3,2022,8,31,10
2022-08-03,0.0,New York City,3,2022,8,31,10
2022-08-04,0.0,New York City,3,2022,8,31,10
2022-08-05,0.0,New York City,3,2022,8,31,10
2022-08-06,0.0,New York City,3,2022,8,31,10
2022-08-07,0.017,New York City,3,2022,8,31,10
2022-08-08,0.005,New York City,3,2022,8,31,10
2022-08-09,0.026666666666666665,New York City,3,2022,8,31,10
2022-08-10,0.068,New York City,3,2022,8,31,10
2022-08-11,0.063,New York City,3,2022,8,31,10
2022-08-12,0.056363636363636366,New York City,3,2022,8,31,10
2022-08-13,0.0,New York City,3,2022,8,31,10
2022-08-14,0.0,New York City,3,2022,8,31,10
2022-08-15,0.0,New York City,3,2022,8,31,10
2022-08-16,0.0,New York City,3,2022,8,31,10
2022-08-17,0.04272727272727273,New York City,3,2022,8,31,10
2022-08-18,0.023636363636363636,New York City,3,2022,8,31,10
2022-08-19,0.0,New York City,3,2022,8,31,10
2022-08-20,0.0,New York City,3,2022,8,31,10
2022-08-21,0.035454545454545454,New York City,3,2022,8,31,10
2022-08-22,0.023636363636363636,New York City,3,2022,8,31,10
2022-08-23,0.15454545454545454,New York City,3,2022,8,31,10
2022-08-24,0.0,New York City,3,2022,8,31,10
2022-08-25,0.0,New York City,3,2022,8,31,10
2022-08-26,0.026000000000000002,New York City,3,2022,8,31,10
2022-08-27,0.06909090909090909,New York City,3,2022,8,31,10
2022-08-28,0.0,New York City,3,2022,8,31,10
2022-08-29,0.0,New York City,3,2022,8,31,10
2022-08-30,0.028999999999999998,New York City,3,2022,8,31,10
